cr_returned_date_sk|cr_returned_time_sk|cr_item_sk|cr_refunded_customer_sk|cr_refunded_cdemo_sk|cr_refunded_hdemo_sk|cr_refunded_addr_sk|cr_returning_customer_sk|cr_returning_cdemo_sk|cr_returning_hdemo_sk|cr_returning_addr_sk|cr_call_center_sk|cr_catalog_page_sk|cr_ship_mode_sk|cr_warehouse_sk|cr_reason_sk|cr_order_number|cr_return_quantity|cr_return_amount|cr_return_tax|cr_return_amt_inc_tax|cr_fee|cr_return_ship_cost|cr_refunded_cash|cr_reversed_charge|cr_store_credit|cr_net_loss
2452012|82620|1217|8702|33585|6421|2704|5674|71626|759|1692|1|5837|11|1|3|9654|10|662.70|13.25|675.95|24.39|411.90|516.90|62.69|83.11|449.54
2452031|21955|513|8702|33585|6421|2704|1888|107979|2276|3366|1|5895|17|1|3|9654|10|612.30|6.12|618.42|66.27|405.10|91.84|489.23|31.23|477.49
2452002|65647|89|8702|33585|6421|2704|8359|16779|1555|1211|1|5897|6|1|2|9654|42|2284.38|91.37|2375.75|9.17|1038.24|434.03|1017.69|832.66|1138.78
2452042|31123|791|6955|185233|2198|1443|9144|133209|6320|711|1|5883|4|1|2|9656|12|2.16|0.10|2.26|6.87|14.64|1.03|0.41|0.72|21.61
2452105|77648|1687|9891|66238|5545|3572|2232|41138|2052|1926|1|5933|8|1|3|9657|18|775.44|7.75|783.19|52.93|424.62|124.07|488.52|162.85|485.30
2452156|35833|1223|2301|23066|6071|1909|418|127909|176|2516|1|5930|3|1|1|9659|7|153.09|3.06|156.15|35.01|313.46|131.65|9.00|12.44|351.53
2451972|38770|139|2301|23066|6071|1909|1213|112694|4901|4668|1|5847|16|1|3|9659|57|1082.43|86.59|1169.02|98.40|958.74|714.40|99.36|268.67|1143.73
2452092|48807|481|2301|23066|6071|1909|2086|58920|3270|3427|1|||||9659|45||||63.83||0.00|||409.43
2452099|30136|161|1113|161051|429|1487|4107|50825|2334|283|1|5896|10|1|3|9660|24|2072.88|165.83|2238.71|97.02|1945.92|145.10|655.44|1272.34|2208.77
2452063|61098|483|4130|188363|3556|822|9216|142866|327|1555|1|5916|12|1|1|9662|7|357.98|32.21|390.19|58.81|61.32|164.67|133.38|59.93|152.34
2452027|74507|215|3162|4604|3773|2902|2354|186515|3449|2016|1|5904|11|1|3|9663|35|4557.70|136.73|4694.43|60.37|1204.70|3144.81|1045.53|367.36|1401.80
2452117|59787|1661|3162|4604|3773|2902|2520|185632|2474|3923|1|5833|3|1|1|9663|9|313.02|18.78|331.80|95.58|525.87|18.78|23.53|270.71|640.23
2452109|42463|1539|3162|4604|3773|2902|7163|61497|6690|2043|1|5915|2|1|3|9663|29|877.83|61.44|939.27|70.31|399.04|500.36|177.41|200.06|530.79
2452099|56384|1555|397|41589|1821|1180|1304|63923|3021|2479|1|5912|13|1|3|9665|2|13.30|0.53|13.83|27.97|15.06|7.04|4.94|1.32|43.56
2452037|25042|1453|4789|83569|3149|1729|4789|83569|3723|1729|1|5916|9|1|3|9666|57|2494.32|174.60|2668.92|15.04|2494.32|1795.91|530.79|167.62|2683.96
2452129|28394|247|4789|83569|3149|1729|9378|175640|3862|4877|1|5924|9|1|3|9666|19|2236.30|156.54|2392.84|21.33|95.00|491.98|1168.69|575.63|272.87
2452151|69748|671|3505|65369|2593|4384|3505|65369|7092|4384|1|5870|5|1|1|9668|24|825.60|74.30|899.90|65.05|0.00|676.99|22.29|126.32|139.35
2452021|28503|1627|7627|2233|5606|1772|5430|28631|4522|4293|1|5927|12|1|1|9670|42|244.02|14.64|258.66|34.63|675.36|168.37|41.60|34.05|724.63
2452166|52976|1601|7627|2233|5606|1772|2598|82139|3376|4733|1|5862|11|1|3|9670|91|553.28|0.00|553.28|51.50|861.77|248.97|109.55|194.76|913.27
2452009|13040|91|3467|113103|3266|2542|3467|113103|4549|2542|1|5853|1|1|1|9671|4|1.32|0.07|1.39|91.79|2.76|1.21|0.09|0.02|94.62
2452134|6737|1709|3467|113103|3266|2542|2243|126209|2642|3188|1|5862|20|1|3|9671|43|1200.13|24.00|1224.13|64.31|464.40|516.05|129.97|554.11|552.71
2451944|21775|1489|3467||3266||2534|||2245||||||9671|4||||8.87|||||
2452086|68844|1449|5776|113143|2350|1837|8129|105037|1646|1095|1|5848|2|1|3|9673|3|240.75|7.22|247.97|88.50|23.76|21.66|173.08|46.01|119.48
2452050|75714|61|5776|113143|2350|1837|90|78834|4995|1709|1|5867|5|1|2|9673|15|15.15|0.15|15.30|49.29|31.95|6.66|8.06|0.43|81.39
2452169|30785|675|9073|146302|6764|4586|4357|44671|1557|563|1|5872|8|1|1|9674|16|1338.40|80.30|1418.70|82.08|735.04|602.28|294.44|441.68|897.42
2452001|22704|497|8328|29018|748|3005|2570|161233|2135|2717|1|5874|16|1|3|9675|25|567.50|22.70|590.20|65.27|2051.75|476.70|83.53|7.27|2139.72
2452051|38501|331|8328|29018|748|3005|4680|9976|4835|3087|1|5885|10|1|1|9675|9|44.28|1.77|46.05|91.06|221.67|25.23|4.19|14.86|314.50
2452009|69374|207|2711|171862|1733|3844|1049|173344|2597|3010|1|5929|9|1|3|9676|74|1415.62|0.00|1415.62|76.28|416.62|920.15|242.78|252.69|492.90
2452041|31615|647|2711|171862|1733|3844|618|94520|4302|3397|1|5921|9|1|2|9676|12|25.68|1.02|26.70|51.04|4.44|1.54|19.55|4.59|56.50
2452159|40893|1573|1652|38157|502|4527|8640|53640|3536|432|1|5907|7|1|3|9680|34|508.98|15.26|524.24|41.39|737.12|493.71|14.96|0.31|793.77
2452007|40837|441|1652|38157|502|4527|7312|84552|2342|2539|1|5842|3|1|3|9680|5|197.70|5.93|203.63|95.23|234.80|9.88|152.13|35.69|335.96
2452051|31173|645||38157||4527|567||4932|837||||1||9680|||9.11|464.95|16.73|390.72||18.59|291.39|
2451994|81012|1607|1652|38157|502|4527|8668|168076|7027|138|1|5922|4|1|2|9680|32|1638.08|81.90|1719.98|20.14|589.44|1326.84|205.41|105.83|691.48
2452058|29840|581|1652|38157|502|4527|8752|141068|390|312|1|5852|18|1|2|9680|77|1665.51|116.58|1782.09|57.98|2317.70|1665.51|0.00|0.00|2492.26
2452061|71481|683|2203|192004|4798|519|6950|6150|260|1690|1|5857|20|1|2|9681|46|317.40|28.56|345.96|6.73|399.28|177.74|69.83|69.83|434.57
2452165|71592|1769|1390|4323|4983|3956|4711|81808|1563|2231|1|5882|2|1|2|9689|37|1303.51|0.00|1303.51|73.97|574.98|1160.12|8.60|134.79|648.95
2452062|62082|451|1390|4323|4983|3956|1332|26623|1365|3540|1|5841|6|1|1|9689|2|188.58|15.08|203.66|68.74|61.58|150.86|16.59|21.13|145.40
2452133|76245|1237|1390|4323|4983|3956|6669|163048|321|3961|1|5905|14|1|2|9689|17|296.48|5.92|302.40|66.27|1105.51|139.34|64.42|92.72|1177.70
2452061|71126|739|281|60212|6590|921|9690|105909|6182|4975|1|5935|14|1|2|9690|5|435.35|26.12|461.47|31.68|312.15|143.66|233.35|58.34|369.95
2452146|82470|713|9680|123191|3215|1959|1019|124141|4137|1006|1|5935|7|1|1|9696|89|5235.87|52.35|5288.22|3.23|3042.02|157.07|3605.94|1472.86|3097.60
2452104|22822|823|1382|150354|813|1705|3431|64829|6199|362|1|5867|5|1|2|9697|23|1608.62|144.77|1753.39|98.31|1186.57|1335.15|103.91|169.56|1429.65
2452113|24308|143|7492|52072|859|4919|8986|84293|1289|3085|1|5930|20|1|3|9698|81|7212.24|576.97|7789.21|26.47|220.32|5769.79|144.24|1298.21|823.76
2452019|17249|171|1931|124578|938|865|4791|78535|6543|904|1|5892|1|1|3|9700|34|2697.22|0.00|2697.22|55.00|1514.70|1618.33|1014.15|64.74|1569.70
2452039|42970|1123|2501|167600|4459|1391|9977|96265|212|1192|1|5873|13|1|1|9701|20|423.80|25.42|449.22|19.34|146.80|42.38|354.72|26.70|191.56
2451994|57374|1251|2501|167600|4459|1391|1586|72369|717|3592|1|5835|16|1|1|9701|14|32.62|0.65|33.27|27.85|1470.14|21.52|6.54|4.56|1498.64
2452027|66692|261|1437|139645|6940|2668|6929|34965|6660|4435|1|5865|20|1|3|9703|19|259.16|15.54|274.70|53.51|82.27|129.58|51.83|77.75|151.32
2452028|48610|143|1437|139645|6940|2668|8891|34679|531|1390|1|5837|13|1|3|9703|69|1626.33|146.36|1772.69|10.60|717.60|325.26|234.19|1066.88|874.56
2452078|42460|255|7196|66076|4989|4709|6722|110958|1782|3999|1|5937|17|1|1|9707|8|110.24|9.92|120.16|46.53|808.48|24.25|62.77|23.22|864.93
2452062|70343|1619|7196|66076|4989|4709|1709|551|2235|119|1|5867|4|1|2|9707|31|469.65|28.17|497.82|60.36|1047.80|98.62|322.79|48.24|1136.33
2452187|64669|531|7051|163255|6706|4510|5405|32485|3888|1891|1|5911|20|1|3|9708|67|1323.25|92.62|1415.87|59.69|1902.80|529.30|246.12|547.83|2055.11
2452111|15046|49|8343|186512|4201|1177|4974|160410|986|2482|1|5914|10|1|2|9710|4|9.84|0.09|9.93|66.76|0.00|0.68|6.22|2.94|66.85
2452142|50848|663||102948||1853|5768||370|94|1|||1||9712|8||31.86|385.94||||6.69||
2452186|19632|1021|5614|13258|4902|4146|5166|56822|2276|2963|1|5895|18|1|2|9715|8|251.52|2.51|254.03|95.62|125.76|206.24|12.22|33.06|223.89
2452087|72424|1135|4472|64299|6159|226|4472|64299|2969|226|1|5866|12|1|3|9717|21|893.97|26.81|920.78|97.98|23.52|831.39|40.67|21.91|148.31
2452016|40092|1739|||950||6686|173433|1598|1916||||1|1|9719|58|99.76||105.74|46.53|133.40|90.78|2.24||
2452098|77493|527|4125|36874|950|2739|2055|101414|3538|3975|1|5839|6|1|2|9719|42|0.00|0.00|0.00|25.74|0.00|0.00|0.00|0.00|25.74
2451974|44265|971|1513|84104|3255|4726|6164|91357|1675|1186|1|5891|13|1|1|9721|22|91.30|3.65|94.95|74.52|23.98|55.69|8.54|27.07|102.15
2452061|18647|1427|5883|157809|4615|4534|2449|143308|1361|1847|1|5854|6|1|3|9722|2|170.20|1.70|171.90|18.90|86.30|20.42|10.48|139.30|106.90
2452117|31299|119|538|65109|7200|1531|6540|153580|3503|3066|1|5937|15|1|2|9725|5|129.90|10.39|140.29|32.37|54.70|57.15|25.46|47.29|97.46
2452057|43630|1311|2148|57510|7032|1627|5705|40630|2689|3341|1|5896|11|1|1|9727|70|2898.00|260.82|3158.82|13.69|910.70|1535.94|1225.85|136.21|1185.21
2452050|59423|1143|4738|103010|7122|2114|1365|113967|4733|4219|1|5841|17|1|2|9728|48|1703.52|51.10|1754.62|45.85|2058.72|1379.85|106.81|216.86|2155.67
2452134|71193|321|2735|45017|2419|1414|2735|45017|6871|1414|1|5931|17|1|1|9730|23|673.67|40.42|714.09|69.29|324.07|633.24|20.21|20.22|433.78
2452115|77617|667|2735|45017|2419|1414|9365|147109|4826|4496|1|5901|20|1|2|9730|5|336.95|20.21|357.16|25.51|13.75|87.60|132.15|117.20|59.47
2451984|33342|1561|2735|45017||1414|2735|45017|4502|1414|1|||1|2|9730|41||268.10|3619.44|67.02||1105.94||1975.96|843.93
2452170|29222|225|3004|180968|3492|4536|5250|110473|4516|512|1|5840|7|1|3|9732|83|609.22|6.09|615.31|22.21|1740.51|67.01|206.03|336.18|1768.81
2452102|57947|311|3004|180968|3492|4536|241|61330|1133|3409|1|5993|11|1|3|9732|16|90.24|8.12|98.36|34.54|263.52|43.31|9.85|37.08|306.18
2452096|41509|595|3004|180968|3492|4536|6359|74377|782|1540|1|5851|14|1|2|9732|52|4005.56|280.38|4285.94|67.55|667.16|1361.89|978.15|1665.52|1015.09
2452001|46446|103|5359|56452|425|1558|3963|122033|5171|1556|1|5880|17|1|1|9734|63|3089.52|30.89|3120.41|89.54|129.78|617.90|98.86|2372.76|250.21
2452063|36614|969|994|173819|5157|1615|1050|154110|4924|2498|1|5865|7|1|3|9738|4|12.68|1.01|13.69|83.00|29.64|6.84|0.46|5.38|113.65
2452041|64024|177|994|173819|5157|1615|2126|124141|2786|4671|1|5843|6|1|2|9738|24|199.44|3.98|203.42|30.25|25.92|183.48|4.14|11.82|60.15
2452101|45282|1291|994|173819|5157|1615|2825|47682|972|2702|1|5905|19|1|1|9738|16|1373.60|68.68|1442.28|16.92|103.36|1002.72|211.40|159.48|188.96
2452076|42156|697|1626|26421|2656|1171|1573|1658|988|4631|1|5885|14|1|3|9739|4|673.44|53.87|727.31|60.51|133.20|80.81|491.88|100.75|247.58
2452192|42554|945|1626|26421|2656|1171|7977|89299|6792|4285|1|5907|11|1|1|9739|87|14396.76|575.87|14972.63|60.66|2927.55|6190.60|246.18|7959.98|3564.08
2452130|68652|1719|1626||2656|1171|3662|137699|||||16|1||9739||192.08||199.76|||19.20||127.94|99.63
2452105|66269|343|5676|116933|5710|2527|4594|142118|5645|2099|1|5862|1|1|1|9740|3|356.94|24.98|381.92|44.77|0.00|328.38|27.13|1.43|69.75
2451987|73695|589|5676|116933|5710|2527|9973|33940|4092|1957|1|5896|12|1|1|9740|82|3141.42|188.48|3329.90|58.14|1381.70|471.21|934.57|1735.64|1628.32
2452064|69246|1395|1636|146217|5438|3939|211|14154|824|61|1|5913|11|1|1|9741|33|4326.96|173.07|4500.03|70.32|849.75|2639.44|1046.26|641.26|1093.14
2452179|29265|575|7126|143513|827|1654|956|39031|1474|1550|1|5876|19|1|3|9742|68|1062.84|0.00|1062.84|31.17|1635.40|627.07|239.67|196.10|1666.57
2452019|10905|187|7126|143513|827|1654|7126|143513|6005|1654|1|5851|4|1|1|9742|18|636.84|12.73|649.57|16.78|382.14|350.26|283.71|2.87|411.65
2452198|77319|1795|7126|143513|827|1654|6105|141091|5263|4588|1|6021|4|1|2|9742|11|529.65|26.48|556.13|34.06|6.38|503.16|19.86|6.63|66.92
2452200|20324|481|7952|77839|4173|1460|2107|168194|3176|3525|1|6046|5|1|3|9744|88|77.44|4.64|82.08|2.59|852.72|51.11|0.78|25.55|859.95
2452136|34411|1073|7952|77839|4173|1460|8989|132186|138|4610|1|5846|20|1|2|9744|1|69.54|4.17|73.71|81.79|44.83|29.90|34.48|5.16|130.79
2452086|32382|1645|8546|175559|3452|2505|5494|6570|5275|3227|1|5861|9|1|1|9747|58|3771.74|339.45|4111.19|55.35|152.54|980.65|725.68|2065.41|547.34
2452159|53238|229|6614|89661|4515|1842|4441|58128|3478|4828|1|5878|12|1|3|9748|31|1558.68|46.76|1605.44|17.32|2634.07|46.76|619.88|892.04|2698.15
2452037|54787|1119|5567|35207|5567|3567|933|42263|1337|4611|1|5855|13|1|2|9749|25|3034.50|182.07|3216.57|78.66|980.25|1547.59|267.64|1219.27|1240.98
2452058|15764|1383|2531|131646|5608|723|7799|50593|3761|9|1|5845|20|1|1|9752|17|1792.31|125.46|1917.77|78.08|291.21|161.30|81.55|1549.46|494.75
2452111|63456|1417|2531|131646|5608|723|3250|125265|5165|1538|1|5867|11|1|1|9752|3|77.79|1.55|79.34|39.48|26.52|38.89|29.56|9.34|67.55
2452033|74472|1725|2531|131646|5608|723|9216|137479|453|4820|1|5889|2|1|1|9752|25|9.00|0.63|9.63|18.33|225.00|0.99|7.92|0.09|243.96
2452091|81152|45|7791|142147|2070|2586|7399|113660|3593|4373|1|5867|19|1|2|9753|36|3739.68|336.57|4076.25|78.36|1768.68|1308.88|1458.48|972.32|2183.61
2452050|44714|373|2232|174911|2230|3029|1307|113926|3842|1671|1|5913|12|1|1|9754|16|446.88|4.46|451.34|74.85|223.36|129.59|215.75|101.54|302.67
2452182|68630|749|2232|174911|2230|3029|2516|87802|5553|424|1|5860|10|1|1|9754|58|1897.76|37.95|1935.71|74.89|2728.32|986.83|783.39|127.54|2841.16
2452003|37751|343|2232|174911|2230|3029|3315|17148|5666|1304|1|5865|5|1|3|9754|8|38.48|2.30|40.78|45.71|16.16|8.46|4.20|25.82|64.17
2452150|72353|461|2232|174911|2230|3029|9884|37306|5953|3280|1|6037|14|1|3|9754|48|3338.40|267.07|3605.47|22.83|1172.64|166.92|2727.47|444.01|1462.54
2452018|54809|945|8716|138454|6225|1603|3009|172602|1626|2097|1|5833|3|1|1|9755|27|789.21|71.02|860.23|44.12|188.73|449.84|312.22|27.15|303.87
2452088|67969|751|421|166110|2679|561|9566|72470|2565|307|1|5899|19|1|3|9756|17|2286.33|114.31|2400.64|41.83|316.20|434.40|1129.67|722.26|472.34
2451996|12281|1089|421|166110|2679|561|670|111134|793|1365|1|5979|8|1|3|9756|47|2681.35|80.44|2761.79|60.75|1105.44|2466.84|141.57|72.94|1246.63
2452136|48061|7|94|27438|5469|4533|5441|159031|1445|1372|1|5939|20|1|1|9757|17|1117.24|0.00|1117.24|10.03|82.62|882.61|180.66|53.97|92.65
2452083|75154|357|1358|14752|4146|387|7721|18467|5952|4637|1|5843|19|1|1|9758|23|694.83|55.58|750.41|0.58|1062.83|48.63|206.78|439.42|1118.99
2452064|53556|1301|1358|14752|4146|387|3483|182156|165|254|1|5861|8|1|2|9758|8|350.24|31.52|381.76|13.85|146.56|318.71|8.82|22.71|191.93
2452198|76698|555|1358|14752|4146|387|8985|11833|4795|4437|1|5962|10|1|3|9758|11|16.94|1.18|18.12|55.05|144.32|0.50|10.35|6.09|200.55
2452045|35214|655|5014|69948|4002|4296|1459|143005|4722|1479|1|5888|3|1|2|9761|27|3352.59|134.10|3486.69|12.00|125.55|368.78|2655.59|328.22|271.65
2452136|19962|437|664|59468|2112|3236|9741|45994|5655|3276|1|5888|12|1|1|9763|9|58.05|1.74|59.79|69.77|125.91|24.38|23.23|10.44|197.42
2452112|73905|363|664|59468|2112|3236|3142|109869|1176|1436|1|6034|17|1|2|9763|36|1621.08|145.89|1766.97|69.03|1109.16|1491.39|42.79|86.90|1324.08
2452138|62219|137|9956|135247|4218|2949|2699|72778|637|816|1|5933|7|1|3|9764|13|226.46|6.79|233.25|72.92|91.65|190.22|31.89|4.35|171.36
2452063|57881|503|7230|56228|2219|2937|1841|104695|4700|2552|1|5921|14|1|2|9765|57|1291.05|0.00|1291.05|76.72|1405.62|38.73|663.72|588.60|1482.34
2452114|25559|1637|7230|56228|2219|2937|6534|30510|5229|2595|1|6021|6|1|1|9765|25|1597.25|47.91|1645.16|44.18|624.00|1038.21|290.70|268.34|716.09
2452028|70803|543|7230|56228|2219|2937|8690|19314|3991|3788|1|5855|13|1|3|9765|29|2027.39|182.46|2209.85|74.38|1520.47|1784.10|228.69|14.60|1777.31
2452137|59454|377|7230|56228|2219|2937|3417|191866|2412|1958|1|5865|16|1|3|9765|23|832.83|16.65|849.48|78.22|1534.56|624.62|116.59|91.62|1629.43
2452205|61089|1653|8683|81548|6286|711|4151|147643|3592|3348|1|5903|2|1|3|9766|21|2287.74|160.14|2447.88|11.37|823.41|983.72|1304.02|0.00|994.92
2452116|70824|5|7249|134324|2839|4634|9731|85371|5065|1792|1|5846|20|1|3|9769|22|221.10|17.68|238.78|79.80|54.12|203.41|14.68|3.01|151.60
2452143|60553|603|7249|134324|2839|4634|9149|102856|4045|3354|1|5848|1|1|1|9769|20|13.20|1.18|14.38|30.84|0.00|5.67|2.93|4.60|32.02
2452069|76005|1633|2243|100347|5731|2675|2670|16378|4936|3534|1|5961|15|1|2|9770|13|78.00|6.24|84.24|49.81|333.45|24.96|20.15|32.89|389.50
2452025|60206|173|8338|175504|5310|4596|5831|130359|2532|4872|1|5839|18|1|3|9771|23|1746.62|157.19|1903.81|0.56|598.23|1449.69|5.93|291.00|755.98
2452127|71787|939|7335|138334|5733|732|613|105335|5212|2442|1|5915|19|1|2|9772|3|325.26|0.00|325.26|33.86|223.62|299.23|7.80|18.23|257.48
2452049|76837|1555|8429|121200|2291|1269|6477|157226|3307|628|1|6014|11|1|1|9775|1|3.47|0.06|3.53|4.79|9.95|3.05|0.08|0.34|14.80
2452153|62816|1447|4212|13606|1480|4514|3849|110272|6996|1647|1|5867|6|1|3|9778|71|1681.28|50.43|1731.71|46.24|1326.99|1008.76|100.87|571.65|1423.66
2452110|31284|447|8483|128218|6193|495|7865|85252|3734|3783|1|5937|3|1|3|9781|16|865.12|51.90|917.02|12.12|150.40|372.00|310.66|182.46|214.42
2452153|28774|1095|6920|64132|5584|3716|327|18664|4206|1715|1|5861|8|1|3|9782|50|456.00|41.04|497.04|2.40|3422.50|250.80|199.04|6.16|3465.94
2452117|23104|39|8017|88621|1465|4589|9294|96403|5767|2091|1|5973|10|1|3|9783|19|2565.38|205.23|2770.61|25.35|348.27|2411.45|132.37|21.56|578.85
2452123|35682|1635|8017|88621|1465|4589|2349|97951|255|879|1|5914|17|1|3|9783|28|1225.84|73.55|1299.39|35.19|390.04|171.61|390.06|664.17|498.78
2452091|47401|1481|8017|88621|1465|4589|3303|77353|6796|1166|1|5875|16|1|1|9783|19|835.62|16.71|852.33|28.52|637.26|409.45|196.03|230.14|682.49
2452054|78739|1293|5406|31164|1769|3527|5406|31164|5238|3527|1|5855|15|1|1|9786|71|6533.42|457.33|6990.75|70.82|734.14|1698.68|4786.39|48.35|1262.29
2452025|40184|107|2909|9207|1425|3836|4236|26514|1276|1318|1|5916|4|1|1|9790|60|2158.20|107.91|2266.11|5.71|479.40|1338.08|360.85|459.27|593.02
2452160|36306|1545|998|61206|5334|2855|4319|23776|1325|3354|1|5875|8|1|1|9791|6|227.10|20.43|247.53|82.90|128.34|170.32|55.07|1.71|231.67
2452165|1071|1757|3812|84350|4088|4226|9962|146059|3399|932|1|5920|5|1|2|9793|1|77.88|0.00|77.88|70.09|25.96|45.94|1.91|30.03|96.05
2452135|70374|1597|3812|84350|4088|4226|1112|82900|6351|122|1|6019|15|1|3|9793|34|22.78|0.22|23.00|80.03|3.74|5.92|6.23|10.63|83.99
2452002|26912|1431|5076|63040|5884|2088|8708|116236|237|4005|1|5990|9|1|2|9794|8|519.04|31.14|550.18|41.46|131.44|119.37|291.75|107.92|204.04
2452161|48640|1779|5037|14174|6304|361|8338|175407|185|4090|1|5894|5|1|1|9796|83|9003.84|720.30|9724.14|34.69|789.33|1710.72|5032.25|2260.87|1544.32
2451988|12755|343|4263|10848|4473|731|7753|130841|2865|16|1|5881|8|1|2|9799|32|1600.00|96.00|1696.00|52.57|1269.76|896.00|176.00|528.00|1418.33
2452168|7237|37|8982|9407|1112|4130|9691|108577|2429|1761|1|5850|10|1|3|9802|62|4064.10|325.12|4389.22|58.28|1015.56|3535.76|42.26|486.08|1398.96
2452113|41385|1431|8982|9407|1112|4130|8063|73643|2016|2829|1|5862|8|1|3|9802|3|18.75|1.12|19.87|27.69|56.31|13.50|3.30|1.95|85.12
2452042|16163|1123|188|178952|323|2567|6614|174185|3029|3626|1|5987|18|1|3|9803|55|4371.95|174.87|4546.82|58.22|5578.10|2185.97|743.23|1442.75|5811.19
2452069|70592|235|3390|27886|749|805|5188|101555|5487|4106|1|5937|16|1|1|9807|4|91.36|0.00|91.36|11.08|38.96|48.42|12.88|30.06|50.04
2452120|25502|1593|||||7674|138445||2551||5851|3|||9809|54|1215.00||1227.15|74.42|75.60||11.17||162.17
2452194|60959|1619|9072|189957|6009|1054|3476|94672|6573|2834|1|5845|17|1|1|9810|64|1241.60|99.32|1340.92|25.36|321.92|335.23|906.37|0.00|446.60
2452079|68845|69|9072|189957|6009|1054|9263|73692|3243|1|1|5877|1|1|2|9810|20|1541.00|123.28|1664.28|31.58|929.00|600.99|676.80|263.21|1083.86
2452124|66256|273|9072|189957|6009|1054|519|178419|2842|4305|1|6044|7|1|3|9810|56|2420.88|72.62|2493.50|32.49|3521.28|1379.90|541.30|499.68|3626.39
2452029|40584|1799|7179|57755|5531|3507|640|20449|2346|2610|1|5914|1|1|1|9811|2|227.38|13.64|241.02|80.28|161.78|184.17|42.34|0.87|255.70
2452080|76387|795|9527|140701|3108|3922|9783|17565|5140|3242|1|6021|1|1|3|9813|14|123.20|1.23|124.43|35.99|17.50|65.29|12.74|45.17|54.72
2452051|31123|1559|3066||||||||1||3||2|9814|60|3285.60|197.13||27.41||1182.81|1450.92||1558.94
2451976|24038|987|3066|168436|4606|3129|1408|149425|1396|4127|1|5932|13|1|2|9814|54|897.48|80.77|978.25|59.31|460.08|897.48|0.00|0.00|600.16
2452116|33457|1193|3489|63013|3930|374|1914|33131|490|4449|1|5857|13|1|2|9815|3|56.19|3.93|60.12|30.39|4.83|48.32|7.79|0.08|39.15
2452175|35280|613|2463|30807|1471|4175|3253|48320|6381|2962|1|5867|11|1|3|9817|51|5162.22|0.00|5162.22|31.17|1888.53|3974.90|379.94|807.38|1919.70
2452089|17209|799|2463|30807|1471|4175|9758|16887|5929|18|1|6001|5|1|1|9817|10|852.50|0.00|852.50|9.84|482.50|247.22|599.22|6.06|492.34
2452054|43929|1569|2463|30807|1471|4175|6180|69113|2561|1049|1|5988|13|1|2|9817|60|1342.80|80.56|1423.36|52.97|671.40|725.11|611.51|6.18|804.93
2452145|72578|411|4542|27077|1532|3674|782|141444|1855|786|1|5911|6|1|3|9818|48|1372.32|0.00|1372.32|7.40|980.16|878.28|88.92|405.12|987.56
2452122|76959|975|4542|27077|1532|3674|2418|88353|7050|3780|1|5895|17|1|1|9818|28|412.72|16.50|429.22|67.60|201.32|239.37|26.00|147.35|285.42
2452049|47171|1669|4396|105231|5953|3155|4841|36067|4807|4107|1|5981|20|1|3|9819|12|565.68|16.97|582.65|7.29|278.16|520.42|31.68|13.58|302.42
2452195|74141|601|4069|46075|5921|447|8673|81077|4701|972|1|5925|11|1|3|9820|53|5779.65|346.77|6126.42|93.80|1037.21|751.35|2765.56|2262.74|1477.78
2452077|63339|745|4576|31391|653|268|6387|87221|4935|129|1|5934|18|1|1|9822|24|1979.04|138.53|2117.57|44.71|909.12|672.87|261.23|1044.94|1092.36
2452090|34200|619|4576|31391|653|268|2305|170676|609|2629|1|5837|8|1|2|9822|34|307.70|0.00|307.70|25.72|107.44|264.62|6.46|36.62|133.16
2452069|48337|223|4576|31391|653|268|4949|61626|5460|4094|1|5869|16|1|2|9822|12|822.72|65.81|888.53|2.16|396.84|197.45|581.50|43.77|464.81
2452137|45386|1023|7198|64957|876|4915|2042|25355|3170|1618|1|5891|16|1|2|9823|16|82.88|4.97|87.85|92.65|132.64|11.60|2.85|68.43|230.26
2452077|71058|1081|7198|64957|876|4915|7933|41271|83|2222|1|5899|5|1|2|9823|40|1030.80|82.46|1113.26|57.87|121.20|144.31|540.75|345.74|261.53
2452185|32824|503|3552|34733|2634|1775|7175|104622|7192|282|1|5929|19|1|2|9824|5|25.05|2.25|27.30|16.62|100.35|9.76|11.92|3.37|119.22
2452068|30765|1357|513|53611|5269|1294|7759|99881|3199|2757|1|5849|11|1|1|9825|73|4371.97|131.15|4503.12|12.05|227.03|1530.18|2159.76|682.03|370.23
2452107|52735|877|9684|90408|4365|2929|3179|112309|6995|561|1|5881|19|1|2|9826|16|2736.32|109.45|2845.77|15.51|110.88|27.36|1191.94|1517.02|235.84
2452143|26330|681|9684|90408|4365|2929|874|161225|1679|3053|1|5918|8|1|1|9826|9|116.19|8.13|124.32|92.37|103.23|4.64|33.46|78.09|203.73
2452127|37418|1393|6275|66297|6719|1541|9584|184579|2655|4258|1|6034|20|1|2|9827|20|1057.20|63.43|1120.63|30.73|1548.20|391.16|239.77|426.27|1642.36
2452047|57834|1263|8749|28016|3010|1717|2691|165952|5617|1682|1|5872|17|1|1|9828|9|74.79|0.00|74.79|10.66|26.73|11.21|43.23|20.35|37.39
2452029|18395|1097|7008|33621|3161|814|8051|139004|2328|3372|1|5863|4|1|3|9829|23|1050.87|42.03|1092.90|96.18|65.55|483.40|153.21|414.26|203.76
2452189|37297|1471|7022|83161|707|3773|1288|126875|1054|73|1|5887|10|1|1|9830|4|83.16|3.32|86.48|5.93|83.16|80.66|1.00|1.50|92.41
