ws_sold_date_sk|ws_sold_time_sk|ws_ship_date_sk|ws_item_sk|ws_bill_customer_sk|ws_bill_cdemo_sk|ws_bill_hdemo_sk|ws_bill_addr_sk|ws_ship_customer_sk|ws_ship_cdemo_sk|ws_ship_hdemo_sk|ws_ship_addr_sk|ws_web_page_sk|ws_web_site_sk|ws_ship_mode_sk|ws_warehouse_sk|ws_promo_sk|ws_order_number|ws_quantity|ws_wholesale_cost|ws_list_price|ws_sales_price|ws_ext_discount_amt|ws_ext_sales_price|ws_ext_wholesale_cost|ws_ext_list_price|ws_ext_tax|ws_coupon_amt|ws_ext_ship_cost|ws_net_paid|ws_net_paid_inc_tax|ws_net_paid_inc_ship|ws_net_paid_inc_ship_tax|ws_net_profit
2451858|61172|2451891|109|6888|156679|3063|1574|6888|156679|3063|1574|2|2|4|1|18|3151|89|6.94|11.17|3.68|666.61|327.52|617.66|994.13|0.00|0.00|327.52|327.52|327.52|655.04|655.04|-290.14
2451858|61172|2451945|847|6888|156679|3063|1574|6888|156679|3063|1574|5|2|19|1|14|3151|36|96.26|105.88|61.41|1600.92|2210.76|3465.36|3811.68|175.09|265.29|1638.72|1945.47|2120.56|3584.19|3759.28|-1519.89
2451858|61172|2451873|1253|6888|156679|3063|1574|6888|156679|3063|1574|2|1|20|1|25|3151|11|34.02|81.98|63.12|207.46|694.32|374.22|901.78|33.74|131.92|441.87|562.40|596.14|1004.27|1038.01|188.18
2451858|61172|2451878|1226|6888|156679|3063|1574|6888|156679|3063|1574|2|2|17|1|21|3151|70|5.32|14.57|8.45|428.40|591.50|372.40|1019.90|29.57|0.00|50.40|591.50|621.07|641.90|671.47|219.10
2451858|61172|2451965|1355|6888|156679|3063|1574|6888|156679|3063|1574|5|1|19|1|2|3151|4|42.74|93.60|46.80|187.20|187.20|170.96|374.40|16.84|0.00|127.28|187.20|204.04|314.48|331.32|16.24
2451858|61172|2451937|385|6888|156679|3063|1574|6888|156679|3063|1574|5|1|2|1|6|3151|28|80.68|151.67|21.23|3652.32|594.44|2259.04|4246.76|23.77|0.00|1571.08|594.44|618.21|2165.52|2189.29|-1664.60
2452005|66417|2452090|879|1363|101770|6624|2431|1363|101770|6624|2431|3|3|4|1|17|3152|19|31.71|56.76|28.38|539.22|539.22|602.49|1078.44|21.56|0.00|377.34|539.22|560.78|916.56|938.12|-63.27
2452005|66417|2452069|545|1363|101770|6624|2431|1363|101770|6624|2431|5|3|2|1|27|3152|64|28.54|38.52|25.42|838.40|1626.88|1826.56|2465.28|113.88|0.00|1084.16|1626.88|1740.76|2711.04|2824.92|-199.68
2452005|66417|2452034|191|1363|101770|6624|2431|1363|101770|6624|2431|3|3|6|1|23|3152|22|48.93|108.13|64.87|951.72|1427.14|1076.46|2378.86|14.27|0.00|142.56|1427.14|1441.41|1569.70|1583.97|350.68
2452005|66417|2452109|1557|1363|101770|6624|2431|1363|101770|6624|2431|5|1|10|1|24|3152|48|9.06|23.28|18.85|212.64|904.80|434.88|1117.44|19.27|262.39|11.04|642.41|661.68|653.45|672.72|207.53
2452005|66417|2452045|1177|1363|101770|6624|2431|1363|101770|6624|2431|5|1|5|1|27|3152|14|79.65|116.28|112.79|48.86|1579.06|1115.10|1627.92|78.95|0.00|618.52|1579.06|1658.01|2197.58|2276.53|463.96
2452005|66417|2452048|863|1363|101770|6624|2431|1363|101770|6624|2431|3|3|3|1|3|3152|7|39.11|83.30|43.31|279.93|303.17|273.77|583.10|12.12|0.00|163.24|303.17|315.29|466.41|478.53|29.40
2452005|66417|2452095|257|1363|101770|6624|2431|1363|101770|6624|2431|1|1|2|1|5|3152|99|2.05|3.87|0.81|302.94|80.19|202.95|383.13|7.21|0.00|110.88|80.19|87.40|191.07|198.28|-122.76
2452005|66417|2452095|1403|1363|101770|6624|2431|1363|101770|6624|2431|1|1|2|1|13|3152|23|7.91|23.01|10.81|280.60|248.63|181.93|529.23|14.91|0.00|158.70|248.63|263.54|407.33|422.24|66.70
2452005|66417|2452032|1735|1363|101770|6624|2431|1363|101770|6624|2431|1|3|8|1|6|3152|22|52.25|99.27|49.63|1092.08|1091.86|1149.50|2183.94|0.00|0.00|152.68|1091.86|1091.86|1244.54|1244.54|-57.64
2451483|24825|2451544|944|2572|120553|5094|2802|8181|152912|4686|2740|2|1|8|1|29|3153|11|25.05|69.88|56.60|146.08|622.60|275.55|768.68|56.03|0.00|176.77|622.60|678.63|799.37|855.40|347.05
2451483|24825|2451602|1552|2572|120553|5094|2802|8181|152912|4686|2740|2|1|3|1|17|3153|69|19.27|25.05|19.78|363.63|1364.82|1329.63|1728.45|14.74|1119.15|189.75|245.67|260.41|435.42|450.16|-1083.96
2451483|24825|2451563|526|2572|120553|5094|2802|8181|152912|4686|2740|1|1|14|1|12|3153|92|70.99|117.84|63.63|4987.32|5853.96|6531.08|10841.28|409.77|0.00|2710.32|5853.96|6263.73|8564.28|8974.05|-677.12
2451483|24825|2451513|1501|2572|120553|5094|2802|8181|152912|4686|2740|2|2|13|1|9|3153|92|30.05|71.81|56.72|1388.28|5218.24|2764.60|6606.52|208.72|0.00|2378.20|5218.24|5426.96|7596.44|7805.16|2453.64
2451483|24825|2451497|572|2572|120553|5094|2802|8181|152912|4686|2740|1|2|20|1|21|3153|63|9.65|23.06|17.52|349.02|1103.76|607.95|1452.78|88.30|0.00|144.90|1103.76|1192.06|1248.66|1336.96|495.81
2451483|24825|2451599|742|2572|120553|5094|2802|8181|152912|4686|2740|4|1|20|1|11|3153|91|76.43|110.05|55.02|5007.73|5006.82|6955.13|10014.55|400.54|0.00|3604.51|5006.82|5407.36|8611.33|9011.87|-1948.31
2451483|24825|2451523|1396|2572|120553|5094|2802|8181|152912|4686|2740|2|1|15|1|1|3153|45|45.26|79.20|38.01|1853.55|1710.45|2036.70|3564.00|0.00|0.00|819.45|1710.45|1710.45|2529.90|2529.90|-326.25
2451483|24825|2451594|1316|2572|120553|5094|2802|8181|152912|4686|2740|2|1|19|1|16|3153|12|73.09|184.18|169.44|176.88|2033.28|877.08|2210.16|162.66|0.00|508.32|2033.28|2195.94|2541.60|2704.26|1156.20
2451483|24825|2451490|373|2572|120553|5094|2802|8181|152912|4686|2740|4|2|3|1|29|3153|26|27.41|61.67|56.11|144.56|1458.86|712.66|1603.42|14.58|0.00|256.36|1458.86|1473.44|1715.22|1729.80|746.20
2451178|44301|2451200|1489|1521|157240|4079|2958|9796|110392|1971|4670|4|2|6|1|20|3154|63|59.03|146.39|112.72|2121.21|7101.36|3718.89|9222.57|426.08|0.00|2581.74|7101.36|7527.44|9683.10|10109.18|3382.47
2451178|44301|2451290|994|1521|157240|4079|2958|9796|110392|1971|4670|1|2|20|1|28|3154|9|99.05|121.83|9.74|1008.81|87.66|891.45|1096.47|3.50|0.00|285.03|87.66|91.16|372.69|376.19|-803.79
2451178|44301|2451269|812|1521|157240|4079|2958|9796|110392|1971|4670|4|2|7|1|22|3154|48|81.07|134.57|72.66|2971.68|3487.68|3891.36|6459.36|0.00|0.00|451.68|3487.68|3487.68|3939.36|3939.36|-403.68
2451178|44301|2451253|20|1521|157240|4079|2958|9796|110392|1971|4670|1|1|16|1|16|3154|63|98.65|116.40|108.25|513.45|6819.75|6214.95|7333.20|545.58|0.00|0.00|6819.75|7365.33|6819.75|7365.33|604.80
2451178|44301|2451240|1786|1521|157240|4079|2958|9796|110392|1971|4670|1|2|1|1|23|3154|30|68.05|182.37|72.94|3282.90|2188.20|2041.50|5471.10|65.64|0.00|2079.00|2188.20|2253.84|4267.20|4332.84|146.70
2451178|44301|2451213|1384|1521|157240|4079|2958|9796|110392|1971|4670|1|1|8|1|6|3154|48|50.47|71.66|1.43|3371.04|68.64|2422.56|3439.68|2.74|0.00|1582.08|68.64|71.38|1650.72|1653.46|-2353.92
2451178|44301|2451286|184|1521|157240|4079|2958|9796|110392|1971|4670|4|1|20|1|12|3154|75|99.69|168.47|126.35|3159.00|9476.25|7476.75|12635.25|473.81|0.00|3411.00|9476.25|9950.06|12887.25|13361.06|1999.50
2451178|44301|2451213|73|1521|157240|4079|2958|9796|110392|1971|4670|4|1|14|1|14|3154|74|3.02|7.82|6.25|116.18|462.50|223.48|578.68|0.00|0.00|230.88|462.50|462.50|693.38|693.38|239.02
2451178|44301|2451210|1564|1521|157240|4079|2958|9796|110392|1971|4670|1|1|8|1|25|3154|74|30.41|40.14|33.31|505.42|2464.94|2250.34|2970.36|123.24|0.00|1246.90|2464.94|2588.18|3711.84|3835.08|214.60
2451178|44301|2451220|1784|1521|157240|4079|2958|9796|110392|1971|4670|4|2|8|1|18|3154|1|88.45|122.94|22.12|100.82|22.12|88.45|122.94|1.76|0.00|49.17|22.12|23.88|71.29|73.05|-66.33
2451178|44301|2451188|298|1521|157240|4079|2958|9796|110392|1971|4670|2|2|10|1|29|3154|1|53.47|126.18|60.56|65.62|60.56|53.47|126.18|1.81|0.00|15.14|60.56|62.37|75.70|77.51|7.09
2451178|44301|2451265|1274|1521|157240|4079|2958|9796|110392|1971|4670|4|2|4|1|20|3154|60|9.85|9.94|3.67|376.20|220.20|591.00|596.40|6.60|0.00|112.80|220.20|226.80|333.00|339.60|-370.80
2451178|44301|2451215|1120|1521|157240|4079|2958|9796|110392|1971|4670|2|1|10|1|19|3154|31|13.41|19.44|15.55|120.59|482.05|415.71|602.64|24.10|0.00|295.12|482.05|506.15|777.17|801.27|66.34
2451178|44301|2451294|1394|1521|157240|4079|2958|9796|110392|1971|4670|1|2|11|1|8|3154|43|5.32|5.58|4.46|48.16|191.78|228.76|239.94|15.34|0.00|6.88|191.78|207.12|198.66|214.00|-36.98
2451178|44301|2451210|349|1521|157240|4079|2958|9796|110392|1971|4670|1|1|10|1|2|3154|48|76.76|142.77|82.80|2878.56|3974.40|3684.48|6852.96|119.23|0.00|2192.64|3974.40|4093.63|6167.04|6286.27|289.92
2451178|44301|2451293|370|1521|157240|4079|2958|9796|110392|1971|4670|1|1|16|1|22|3154|93|15.20|28.88|10.68|1692.60|993.24|1413.60|2685.84|39.23|208.58|1154.13|784.66|823.89|1938.79|1978.02|-628.94
2452086|70431|2452136|997|5980|75739|858|850|8841|15459|2761|4103|1|3|14|1|26|3155|26|60.63|165.51|122.47|1119.04|3184.22|1576.38|4303.26|0.00|3088.69|0.00|95.53|95.53|95.53|95.53|-1480.85
2452086|70431|2452159|321|5980|75739|858|850|8841|15459|2761|4103|1|3|12|1|23|3155|51|25.87|60.01|19.80|2050.71|1009.80|1319.37|3060.51|40.39|0.00|581.40|1009.80|1050.19|1591.20|1631.59|-309.57
2452086|70431|2452134|865|5980|75739|858|850|8841|15459|2761|4103|1|1|4|1|20|3155|69|35.85|86.04|52.48|2315.64|3621.12|2473.65|5936.76|191.19|434.53|178.02|3186.59|3377.78|3364.61|3555.80|712.94
2452086|70431|2452184|693|5980|75739|858|850|8841|15459|2761|4103|1|1|9|1|15|3155|88|54.31|140.66|56.26|7427.20|4950.88|4779.28|12378.08|198.03|0.00|5322.24|4950.88|5148.91|10273.12|10471.15|171.60
2452086|70431|2452190|389|5980|75739|858|850|8841|15459|2761|4103|1|3|19|1|7|3155|22|69.99|153.97|72.36|1795.42|1591.92|1539.78|3387.34|46.80|31.83|982.30|1560.09|1606.89|2542.39|2589.19|20.31
2452086|70431|2452175|1727|5980|75739|858|850|8841|15459|2761|4103|1|1|18|1|4|3155|5|27.68|64.21|37.88|131.65|189.40|138.40|321.05|13.25|0.00|80.25|189.40|202.65|269.65|282.90|51.00
2452086|70431|2452123|199|5980|75739|858|850|8841|15459|2761|4103|1|1|12|1|21|3155|34|30.19|61.88|30.32|1073.04|1030.88|1026.46|2103.92|37.93|82.47|20.74|948.41|986.34|969.15|1007.08|-78.05
2452086|70431|2452194|1053|5980|75739|858|850|8841|15459|2761|4103|5|1|12|1|7|3155|16|60.52|133.74|131.06|42.88|2096.96|968.32|2139.84|0.00|2055.02|42.72|41.94|41.94|84.66|84.66|-926.38
2452086|70431|2452120|325|5980|75739|858|850|8841|15459|2761|4103|1|1|18|1|21|3155|72|6.38|15.31|1.22|1014.48|87.84|459.36|1102.32|3.63|27.23|440.64|60.61|64.24|501.25|504.88|-398.75
2452196|80067|2452268|865|9889|18462|2028|3721|1854|185584|5417|1297|5|1|18|1|9|3156|38|39.04|69.49|56.98|475.38|2165.24|1483.52|2640.62|129.91|0.00|1267.30|2165.24|2295.15|3432.54|3562.45|681.72
2452196|80067|2452234|693|9889|18462|2028|3721|1854|185584|5417|1297|5|3|10|1|30|3156|88|53.96|147.85|19.22|11319.44|1691.36|4748.48|13010.80|33.82|0.00|5594.16|1691.36|1725.18|7285.52|7319.34|-3057.12
2452196|80067|2452229|389|9889|18462|2028|3721|1854|185584|5417|1297|1|1|11|1|14|3156|7|58.50|69.61|62.64|48.79|438.48|409.50|487.27|8.76|0.00|116.90|438.48|447.24|555.38|564.14|28.98
2452196|80067|2452291|1727|9889|18462|2028|3721|1854|185584|5417|1297|1|3|18|1|14|3156|43|57.30|96.26|60.64|1531.66|2607.52|2463.90|4139.18|149.67|469.35|1903.61|2138.17|2287.84|4041.78|4191.45|-325.73
2452196|80067|2452209|199|9889|18462|2028|3721|1854|185584|5417|1297|1|3|3|1|27|3156|39|44.12|95.29|0.00|3716.31|0.00|1720.68|3716.31|0.00|0.00|1337.70|0.00|0.00|1337.70|1337.70|-1720.68
2452196|80067|2452314|1053|9889|18462|2028|3721|1854|185584|5417|1297|5|3|2|1|25|3156|28|73.05|140.25|56.10|2356.20|1570.80|2045.40|3927.00|0.00|0.00|1099.56|1570.80|1570.80|2670.36|2670.36|-474.60
2452196|80067|2452197|325|9889|18462|2028|3721|1854|185584|5417|1297|5|1|8|1|27|3156|15|41.33|78.52|43.97|518.25|659.55|619.95|1177.80|46.16|0.00|58.80|659.55|705.71|718.35|764.51|39.60
2452196|80067|2452206|1145|9889|18462|2028|3721|1854|185584|5417|1297|3|3|16|1|27|3156|95|44.89|83.49|63.45|1903.80|6027.75|4264.55|7931.55|361.66|0.00|475.00|6027.75|6389.41|6502.75|6864.41|1763.20
2452196|80067|2452312|1211|9889|18462|2028|3721|1854|185584|5417|1297|5|1|9|1|30|3156|55|85.79|253.08|40.49|11692.45|2226.95|4718.45|13919.40|89.07|0.00|6541.70|2226.95|2316.02|8768.65|8857.72|-2491.50
2452196|80067|2452263|195|9889|18462|2028|3721|1854|185584|5417|1297|1|3|11|1|17|3156|26|68.04|168.73|70.86|2544.62|1842.36|1769.04|4386.98|92.11|0.00|1798.42|1842.36|1934.47|3640.78|3732.89|73.32
2452196|80067|2452314|267|9889|18462|2028|3721|1854|185584|5417|1297|3|1|2|1|6|3156|13|88.06|147.94|143.50|57.72|1865.50|1144.78|1923.22|130.58|0.00|596.18|1865.50|1996.08|2461.68|2592.26|720.72
2452196|80067|2452243|1713|9889|18462|2028|3721|1854|185584|5417|1297|3|3|10|1|15|3156|15|51.97|65.48|37.32|422.40|559.80|779.55|982.20|22.39|0.00|19.50|559.80|582.19|579.30|601.69|-219.75
2451431|40582|2451483|392|7817|101634|651|3268|3462|6230|3936|2642|2|2|3|1|25|3157|70|73.86|162.49|21.12|9895.90|1478.40|5170.20|11374.30|133.05|0.00|3298.40|1478.40|1611.45|4776.80|4909.85|-3691.80
2451431|40582|2451447|1243|7817|101634|651|3268|3462|6230|3936|2642|2|2|8|1|30|3157|48|31.23|57.46|54.01|165.60|2592.48|1499.04|2758.08|42.51|466.64|992.64|2125.84|2168.35|3118.48|3160.99|626.80
2451431|40582|2451494|1765|7817|101634|651|3268|3462|6230|3936|2642|1|1|13|1|16|3157|79|26.98|33.99|10.19|1880.20|805.01|2131.42|2685.21|24.15|0.00|1342.21|805.01|829.16|2147.22|2171.37|-1326.41
2451431|40582|2451528|1040|7817|101634|651|3268|3462|6230|3936|2642|4|2|9|1|3|3157|66|72.94|129.10|105.86|1533.84|6986.76|4814.04|8520.60|69.86|0.00|2896.74|6986.76|7056.62|9883.50|9953.36|2172.72
2451431|40582|2451532|538|7817|101634|651|3268|3462|6230|3936|2642|2|1|20|1|13|3157|70|38.55|80.18|65.74|1010.80|4601.80|2698.50|5612.60|92.03|0.00|1122.10|4601.80|4693.83|5723.90|5815.93|1903.30
2451431|40582|2451529|494|7817|101634|651|3268|3462|6230|3936|2642|1|1|19|1|15|3157|26|83.76|202.69|198.63|105.56|5164.38|2177.76|5269.94|51.64|0.00|2476.76|5164.38|5216.02|7641.14|7692.78|2986.62
2451431|40582|2451515|434|7817|101634|651|3268|3462|6230|3936|2642|2|1|6|1|5|3157|54|61.92|180.18|88.28|4962.60|4767.12|3343.68|9729.72|95.34|0.00|1361.88|4767.12|4862.46|6129.00|6224.34|1423.44
2451431|40582|2451529|1723|7817|101634|651|3268|3462|6230|3936|2642|4|2|13|1|29|3157|19|5.75|6.90|4.69|41.99|89.11|109.25|131.10|5.34|0.00|41.80|89.11|94.45|130.91|136.25|-20.14
2451431|40582|2451513|1582|7817|101634|651|3268|3462|6230|3936|2642|1|2|9|1|16|3157|99|68.89|120.55|47.01|7280.46|4653.99|6820.11|11934.45|418.85|0.00|118.80|4653.99|5072.84|4772.79|5191.64|-2166.12
2451431|40582|2451486|1069|7817|101634|651|3268|3462|6230|3936|2642|1|2|7|1|19|3157|81|9.75|24.37|10.72|1105.65|868.32|789.75|1973.97|0.00|0.00|413.91|868.32|868.32|1282.23|1282.23|78.57
2452149|44081|2452159|255|5246|159628|2490|2312|582|55857|6425|4513|3|1|5|1|22|3158|64|29.96|79.09|65.64|860.80|4200.96|1917.44|5061.76|65.53|2562.58|961.28|1638.38|1703.91|2599.66|2665.19|-279.06
2452149|44081|2452208|729|5246|159628|2490|2312|582|55857|6425|4513|5|3|9|1|4|3158|46|11.39|21.18|13.34|360.64|613.64|523.94|974.28|36.81|0.00|28.98|613.64|650.45|642.62|679.43|89.70
2452149|44081|2452169|459|5246|159628|2490|2312|582|55857|6425|4513|5|1|9|1|6|3158|74|38.39|63.34|50.03|984.94|3702.22|2840.86|4687.16|37.02|0.00|2202.24|3702.22|3739.24|5904.46|5941.48|861.36
2452149|44081|2452179|1467|5246|159628|2490|2312|582|55857|6425|4513|1|1|15|1|27|3158|71|14.04|16.56|15.73|58.93|1116.83|996.84|1175.76|33.50|0.00|516.88|1116.83|1150.33|1633.71|1667.21|119.99
2452149|44081|2452204|1299|5246|159628|2490|2312|582|55857|6425|4513|3|1|20|1|23|3158|76|46.76|52.83|13.73|2971.60|1043.48|3553.76|4015.08|52.17|0.00|79.80|1043.48|1095.65|1123.28|1175.45|-2510.28
2452149|44081|2452184|1721|5246|159628|2490|2312|582|55857|6425|4513|3|3|18|1|3|3158|74|46.37|74.19|28.19|3404.00|2086.06|3431.38|5490.06|62.58|0.00|878.38|2086.06|2148.64|2964.44|3027.02|-1345.32
2452149|44081|2452183|1143|5246|159628|2490|2312|582|55857|6425|4513|3|1|20|1|28|3158|31|1.12|2.91|1.77|35.34|54.87|34.72|90.21|1.09|0.00|29.76|54.87|55.96|84.63|85.72|20.15
2452149|44081|2452200|1323|5246|159628|2490|2312|582|55857|6425|4513|3|3|16|1|8|3158|74|5.86|12.01|1.80|755.54|133.20|433.64|888.74|10.65|0.00|168.72|133.20|143.85|301.92|312.57|-300.44
2452149|44081|2452243|407|5246|159628|2490|2312|582|55857|6425|4513|3|1|1|1|3|3158|40|30.67|87.10|79.26|313.60|3170.40|1226.80|3484.00|126.81|0.00|1672.00|3170.40|3297.21|4842.40|4969.21|1943.60
2452149|44081|2452160|1401|5246|159628|2490|2312|582|55857|6425|4513|1|3|16|1|7|3158|95|13.71|17.96|2.51|1467.75|238.45|1302.45|1706.20|7.15|0.00|630.80|238.45|245.60|869.25|876.40|-1064.00
2452149|44081|2452166|179|5246|159628|2490|2312|582|55857|6425|4513|3|1|11|1|12|3158|89|34.15|36.54|2.92|2992.18|259.88|3039.35|3252.06|15.59|0.00|779.64|259.88|275.47|1039.52|1055.11|-2779.47
2451589|29387|2451664|1754|4948|50348|3908|988|5396|102393|3930|2434|5|2|18|1|5|3159|33|58.79|125.81|57.87|2242.02|1909.71|1940.07|4151.73|82.11|267.35|1287.00|1642.36|1724.47|2929.36|3011.47|-297.71
2451589|29387|2451702|38|4948|50348|3908|988|5396|102393|3930|2434|1|2|4|1|7|3159|9|6.53|8.94|3.03|53.19|27.27|58.77|80.46|0.00|0.00|8.82|27.27|27.27|36.09|36.09|-31.50
2451589|29387|2451671|1631|4948|50348|3908|988|5396|102393|3930|2434|5|1|13|1|27|3159|46|7.11|16.21|10.37|268.64|477.02|327.06|745.66|6.58|257.59|230.92|219.43|226.01|450.35|456.93|-107.63
2451589|29387|2451636|985|4948|50348|3908|988|5396|102393|3930|2434|5|2|8|1|27|3159|81|20.05|51.92|35.30|1346.22|2859.30|1624.05|4205.52|257.33|0.00|840.78|2859.30|3116.63|3700.08|3957.41|1235.25
2451589|29387|2451658|913|4948|50348|3908|988|5396|102393|3930|2434|2|2|5|1|1|3159|79|38.26|68.86|17.90|4025.84|1414.10|3022.54|5439.94|84.84|0.00|108.23|1414.10|1498.94|1522.33|1607.17|-1608.44
2451589|29387|2451595|236|4948|50348|3908|988|5396|102393|3930|2434|2|2|16|1|23|3159|99|59.59|132.88|87.70|4472.82|8682.30|5899.41|13155.12|520.93|0.00|2630.43|8682.30|9203.23|11312.73|11833.66|2782.89
2451589|29387|2451596|566|4948|50348|3908|988|5396|102393|3930|2434|5|2|11|1|14|3159|38|1.39|3.57|0.89|101.84|33.82|52.82|135.66|0.97|22.99|59.66|10.83|11.80|70.49|71.46|-41.99
2451589|29387|2451665|247|4948|50348|3908|988|5396|102393|3930|2434|2|1|15|1|8|3159|56|80.88|103.52|56.93|2609.04|3188.08|4529.28|5797.12|127.52|0.00|1506.96|3188.08|3315.60|4695.04|4822.56|-1341.20
2451589|29387|2451672|1472|4948|50348|3908|988|5396|102393|3930|2434|5|2|6|1|12|3159|2|90.94|246.44|76.39|340.10|152.78|181.88|492.88|7.70|67.22|88.70|85.56|93.26|174.26|181.96|-96.32
2451589|29387|2451632|254|4948|50348|3908|988|5396|102393|3930|2434|5|1|8|1|22|3159|90|86.39|165.00|87.45|6979.50|7870.50|7775.10|14850.00|0.00|0.00|6237.00|7870.50|7870.50|14107.50|14107.50|95.40
2451589|29387|2451612|728|4948|50348|3908|988|5396|102393|3930|2434|5|1|11|1|18|3159|20|73.11|203.24|113.81|1788.60|2276.20|1462.20|4064.80|113.81|0.00|81.20|2276.20|2390.01|2357.40|2471.21|814.00
2451589|29387|2451675|458|4948|50348|3908|988|5396|102393|3930|2434|5|1|16|1|10|3159|97|36.10|75.81|33.35|4118.62|3234.95|3501.70|7353.57|0.00|0.00|2867.32|3234.95|3234.95|6102.27|6102.27|-266.75
2451589|29387|2451653|1466|4948|50348|3908|988|5396|102393|3930|2434|2|2|11|1|10|3159|87|58.74|134.51|125.09|819.54|10882.83|5110.38|11702.37|870.62|0.00|584.64|10882.83|11753.45|11467.47|12338.09|5772.45
2451589|29387|2451629|1298|4948|50348|3908|988|5396|102393|3930|2434|2|1|5|1|8|3159|76|70.63|102.41|45.06|4358.60|3424.56|5367.88|7783.16|68.49|0.00|3034.68|3424.56|3493.05|6459.24|6527.73|-1943.32
2451589|29387|2451612|1721|4948|50348|3908|988|5396|102393|3930|2434|5|1|4|1|11|3159|24|79.82|112.54|64.14|1161.60|1539.36|1915.68|2700.96|23.09|1077.55|999.12|461.81|484.90|1460.93|1484.02|-1453.87
2451212|74689|2451288|883|2888|82001|6521|114|5698|85435|5914|113|2|1|8|1|22|3160|53|91.98|235.46|188.36|2496.30|9983.08|4874.94|12479.38|234.60|5291.03|4242.65|4692.05|4926.65|8934.70|9169.30|-182.89
2451212|74689|2451241|643|2888|82001|6521|114|5698|85435|5914|113|4|1|11|1|28|3160|86|59.64|168.78|92.82|6532.56|7982.52|5129.04|14515.08|399.12|0.00|4208.84|7982.52|8381.64|12191.36|12590.48|2853.48
2451212|74689|2451246|1792|2888|82001|6521|114|5698|85435|5914|113|1|2|16|1|5|3160|35|56.07|134.56|113.03|753.55|3956.05|1962.45|4709.60|90.19|1701.10|1224.30|2254.95|2345.14|3479.25|3569.44|292.50
2451212|74689|2451285|1426|2888|82001|6521|114|5698|85435|5914|113|1|2|6|1|4|3160|83|40.99|121.74|109.56|1010.94|9093.48|3402.17|10104.42|90.93|0.00|2929.90|9093.48|9184.41|12023.38|12114.31|5691.31
2451212|74689|2451299|1022|2888|82001|6521|114|5698|85435|5914|113|2|1|8|1|5|3160|37|69.42|169.38|128.72|1504.42|4762.64|2568.54|6267.06|47.62|0.00|1692.01|4762.64|4810.26|6454.65|6502.27|2194.10
2451212|74689|2451287|871|2888|82001|6521|114|5698|85435|5914|113|4|2|1|1|12|3160|35|48.43|64.41|34.13|1059.80|1194.55|1695.05|2254.35|107.50|0.00|495.95|1194.55|1302.05|1690.50|1798.00|-500.50
2451212|74689|2451265|1304|2888|82001|6521|114|5698|85435|5914|113|4|1|20|1|30|3160|82|57.74|60.62|2.42|4772.40|198.44|4734.68|4970.84|7.93|0.00|1440.74|198.44|206.37|1639.18|1647.11|-4536.24
2451212|74689|2451213|973|2888|82001|6521|114|5698|85435|5914|113|1|2|18|1|25|3160|70|84.63|204.80|59.39|10178.70|4157.30|5924.10|14336.00|166.29|0.00|5734.40|4157.30|4323.59|9891.70|10057.99|-1766.80
2451212|74689|2451241|1087|2888|82001|6521|114|5698|85435|5914|113|1|2|5|1|21|3160|59|25.61|75.03|51.02|1416.59|3010.18|1510.99|4426.77|30.10|0.00|1416.00|3010.18|3040.28|4426.18|4456.28|1499.19
2451212|74689|2451264|794|2888|82001|6521|114|5698|85435|5914|113|1|2|1|1|26|3160|12|87.28|89.02|20.47|822.60|245.64|1047.36|1068.24|14.73|0.00|384.48|245.64|260.37|630.12|644.85|-801.72
2451212|74689|2451318|346|2888|82001|6521|114|5698|85435|5914|113|4|2|8|1|5|3160|49|16.33|48.17|6.26|2053.59|306.74|800.17|2360.33|3.80|211.65|991.27|95.09|98.89|1086.36|1090.16|-705.08
2451212|74689|2451275|1616|2888|82001|6521|114|5698|85435|5914|113|4|2|7|1|12|3160|79|95.74|113.93|7.97|8370.84|629.63|7563.46|9000.47|25.18|0.00|3059.67|629.63|654.81|3689.30|3714.48|-6933.83
2451212|74689|2451320|229|2888|82001|6521|114|5698|85435|5914|113|4|1|16|1|3|3160|63|84.07|112.65|11.26|6387.57|709.38|5296.41|7096.95|35.46|0.00|2199.96|709.38|744.84|2909.34|2944.80|-4587.03
2451212|74689|2451252|1264|2888|82001|6521|114|5698|85435|5914|113|4|2|15|1|4|3160|63|6.26|11.08|0.66|656.46|41.58|394.38|698.04|0.34|24.53|41.58|17.05|17.39|58.63|58.97|-377.33
2452525|5288|2452541|906|2155|4343|1378|3766|2238|143710|4008|3873|1|3|19|1|7|3161|94|13.87|34.95|3.84|2924.34|360.96|1303.78|3285.30|3.60|0.00|492.56|360.96|364.56|853.52|857.12|-942.82
2452525|5288|2452641|475|2155|4343|1378|3766|2238|143710|4008|3873|1|3|19|1|5|3161|85|26.19|36.66|28.22|717.40|2398.70|2226.15|3116.10|0.00|0.00|1059.10|2398.70|2398.70|3457.80|3457.80|172.55
2452525|5288|2452550|1215|2155|4343|1378|3766|2238|143710|4008|3873|3|3|19|1|18|3161|6|75.07|178.66|23.22|932.64|139.32|450.42|1071.96|2.78|0.00|107.16|139.32|142.10|246.48|249.26|-311.10
2452525|5288|2452634|43|2155|4343|1378|3766|2238|143710|4008|3873|6|3|16|1|7|3161|22|19.13|51.84|13.99|832.70|307.78|420.86|1140.48|0.00|0.00|91.08|307.78|307.78|398.86|398.86|-113.08
