cd_demo_sk|cd_gender|cd_marital_status|cd_education_status|cd_purchase_estimate|cd_credit_rating|cd_dep_count|cd_dep_employed_count|cd_dep_college_count
112414|F|S|Unknown|3000|Good|6|2|0
112415|M|D|Unknown|3000|Good|6|2|0
112416|F|D|Unknown|3000|Good|6|2|0
112417|M|W|Unknown|3000|Good|6|2|0
112418|F|W|Unknown|3000|Good|6|2|0
112419|M|U|Unknown|3000|Good|6|2|0
112420|F|U|Unknown|3000|Good|6|2|0
112421|M|M|Primary|3500|Good|6|2|0
112422|F|M|Primary|3500|Good|6|2|0
112423|M|S|Primary|3500|Good|6|2|0
112424|F|S|Primary|3500|Good|6|2|0
112425|M|D|Primary|3500|Good|6|2|0
112426|F|D|Primary|3500|Good|6|2|0
112427|M|W|Primary|3500|Good|6|2|0
112428|F|W|Primary|3500|Good|6|2|0
112429|M|U|Primary|3500|Good|6|2|0
112430|F|U|Primary|3500|Good|6|2|0
112431|M|M|Secondary|3500|Good|6|2|0
112432|F|M|Secondary|3500|Good|6|2|0
112433|M|S|Secondary|3500|Good|6|2|0
112434|F|S|Secondary|3500|Good|6|2|0
112435|M|D|Secondary|3500|Good|6|2|0
112436|F|D|Secondary|3500|Good|6|2|0
112437|M|W|Secondary|3500|Good|6|2|0
112438|F|W|Secondary|3500|Good|6|2|0
112439|M|U|Secondary|3500|Good|6|2|0
112440|F|U|Secondary|3500|Good|6|2|0
112441|M|M|College|3500|Good|6|2|0
112442|F|M|College|3500|Good|6|2|0
112443|M|S|College|3500|Good|6|2|0
112444|F|S|College|3500|Good|6|2|0
112445|M|D|College|3500|Good|6|2|0
112446|F|D|College|3500|Good|6|2|0
112447|M|W|College|3500|Good|6|2|0
112448|F|W|College|3500|Good|6|2|0
112449|M|U|College|3500|Good|6|2|0
112450|F|U|College|3500|Good|6|2|0
112451|M|M|2 yr Degree|3500|Good|6|2|0
112452|F|M|2 yr Degree|3500|Good|6|2|0
112453|M|S|2 yr Degree|3500|Good|6|2|0
112454|F|S|2 yr Degree|3500|Good|6|2|0
112455|M|D|2 yr Degree|3500|Good|6|2|0
112456|F|D|2 yr Degree|3500|Good|6|2|0
112457|M|W|2 yr Degree|3500|Good|6|2|0
112458|F|W|2 yr Degree|3500|Good|6|2|0
112459|M|U|2 yr Degree|3500|Good|6|2|0
112460|F|U|2 yr Degree|3500|Good|6|2|0
112461|M|M|4 yr Degree|3500|Good|6|2|0
112462|F|M|4 yr Degree|3500|Good|6|2|0
112463|M|S|4 yr Degree|3500|Good|6|2|0
112464|F|S|4 yr Degree|3500|Good|6|2|0
112465|M|D|4 yr Degree|3500|Good|6|2|0
112466|F|D|4 yr Degree|3500|Good|6|2|0
112467|M|W|4 yr Degree|3500|Good|6|2|0
112468|F|W|4 yr Degree|3500|Good|6|2|0
112469|M|U|4 yr Degree|3500|Good|6|2|0
112470|F|U|4 yr Degree|3500|Good|6|2|0
112471|M|M|Advanced Degree|3500|Good|6|2|0
112472|F|M|Advanced Degree|3500|Good|6|2|0
112473|M|S|Advanced Degree|3500|Good|6|2|0
112474|F|S|Advanced Degree|3500|Good|6|2|0
112475|M|D|Advanced Degree|3500|Good|6|2|0
112476|F|D|Advanced Degree|3500|Good|6|2|0
112477|M|W|Advanced Degree|3500|Good|6|2|0
112478|F|W|Advanced Degree|3500|Good|6|2|0
112479|M|U|Advanced Degree|3500|Good|6|2|0
112480|F|U|Advanced Degree|3500|Good|6|2|0
112481|M|M|Unknown|3500|Good|6|2|0
112482|F|M|Unknown|3500|Good|6|2|0
112483|M|S|Unknown|3500|Good|6|2|0
112484|F|S|Unknown|3500|Good|6|2|0
112485|M|D|Unknown|3500|Good|6|2|0
112486|F|D|Unknown|3500|Good|6|2|0
112487|M|W|Unknown|3500|Good|6|2|0
112488|F|W|Unknown|3500|Good|6|2|0
112489|M|U|Unknown|3500|Good|6|2|0
112490|F|U|Unknown|3500|Good|6|2|0
112491|M|M|Primary|4000|Good|6|2|0
112492|F|M|Primary|4000|Good|6|2|0
112493|M|S|Primary|4000|Good|6|2|0
112494|F|S|Primary|4000|Good|6|2|0
112495|M|D|Primary|4000|Good|6|2|0
112496|F|D|Primary|4000|Good|6|2|0
112497|M|W|Primary|4000|Good|6|2|0
112498|F|W|Primary|4000|Good|6|2|0
112499|M|U|Primary|4000|Good|6|2|0
112500|F|U|Primary|4000|Good|6|2|0
112501|M|M|Secondary|4000|Good|6|2|0
112502|F|M|Secondary|4000|Good|6|2|0
112503|M|S|Secondary|4000|Good|6|2|0
112504|F|S|Secondary|4000|Good|6|2|0
112505|M|D|Secondary|4000|Good|6|2|0
112506|F|D|Secondary|4000|Good|6|2|0
112507|M|W|Secondary|4000|Good|6|2|0
112508|F|W|Secondary|4000|Good|6|2|0
112509|M|U|Secondary|4000|Good|6|2|0
112510|F|U|Secondary|4000|Good|6|2|0
112511|M|M|College|4000|Good|6|2|0
112512|F|M|College|4000|Good|6|2|0
112513|M|S|College|4000|Good|6|2|0
112514|F|S|College|4000|Good|6|2|0
112515|M|D|College|4000|Good|6|2|0
112516|F|D|College|4000|Good|6|2|0
112517|M|W|College|4000|Good|6|2|0
112518|F|W|College|4000|Good|6|2|0
112519|M|U|College|4000|Good|6|2|0
112520|F|U|College|4000|Good|6|2|0
112521|M|M|2 yr Degree|4000|Good|6|2|0
112522|F|M|2 yr Degree|4000|Good|6|2|0
112523|M|S|2 yr Degree|4000|Good|6|2|0
112524|F|S|2 yr Degree|4000|Good|6|2|0
112525|M|D|2 yr Degree|4000|Good|6|2|0
112526|F|D|2 yr Degree|4000|Good|6|2|0
112527|M|W|2 yr Degree|4000|Good|6|2|0
112528|F|W|2 yr Degree|4000|Good|6|2|0
112529|M|U|2 yr Degree|4000|Good|6|2|0
112530|F|U|2 yr Degree|4000|Good|6|2|0
112531|M|M|4 yr Degree|4000|Good|6|2|0
112532|F|M|4 yr Degree|4000|Good|6|2|0
112533|M|S|4 yr Degree|4000|Good|6|2|0
112534|F|S|4 yr Degree|4000|Good|6|2|0
112535|M|D|4 yr Degree|4000|Good|6|2|0
112536|F|D|4 yr Degree|4000|Good|6|2|0
112537|M|W|4 yr Degree|4000|Good|6|2|0
112538|F|W|4 yr Degree|4000|Good|6|2|0
112539|M|U|4 yr Degree|4000|Good|6|2|0
112540|F|U|4 yr Degree|4000|Good|6|2|0
112541|M|M|Advanced Degree|4000|Good|6|2|0
112542|F|M|Advanced Degree|4000|Good|6|2|0
112543|M|S|Advanced Degree|4000|Good|6|2|0
112544|F|S|Advanced Degree|4000|Good|6|2|0
112545|M|D|Advanced Degree|4000|Good|6|2|0
112546|F|D|Advanced Degree|4000|Good|6|2|0
112547|M|W|Advanced Degree|4000|Good|6|2|0
112548|F|W|Advanced Degree|4000|Good|6|2|0
112549|M|U|Advanced Degree|4000|Good|6|2|0
112550|F|U|Advanced Degree|4000|Good|6|2|0
112551|M|M|Unknown|4000|Good|6|2|0
112552|F|M|Unknown|4000|Good|6|2|0
112553|M|S|Unknown|4000|Good|6|2|0
112554|F|S|Unknown|4000|Good|6|2|0
112555|M|D|Unknown|4000|Good|6|2|0
112556|F|D|Unknown|4000|Good|6|2|0
112557|M|W|Unknown|4000|Good|6|2|0
112558|F|W|Unknown|4000|Good|6|2|0
112559|M|U|Unknown|4000|Good|6|2|0
112560|F|U|Unknown|4000|Good|6|2|0
112561|M|M|Primary|4500|Good|6|2|0
112562|F|M|Primary|4500|Good|6|2|0
112563|M|S|Primary|4500|Good|6|2|0
112564|F|S|Primary|4500|Good|6|2|0
112565|M|D|Primary|4500|Good|6|2|0
112566|F|D|Primary|4500|Good|6|2|0
112567|M|W|Primary|4500|Good|6|2|0
112568|F|W|Primary|4500|Good|6|2|0
112569|M|U|Primary|4500|Good|6|2|0
112570|F|U|Primary|4500|Good|6|2|0
112571|M|M|Secondary|4500|Good|6|2|0
112572|F|M|Secondary|4500|Good|6|2|0
112573|M|S|Secondary|4500|Good|6|2|0
112574|F|S|Secondary|4500|Good|6|2|0
112575|M|D|Secondary|4500|Good|6|2|0
112576|F|D|Secondary|4500|Good|6|2|0
112577|M|W|Secondary|4500|Good|6|2|0
112578|F|W|Secondary|4500|Good|6|2|0
112579|M|U|Secondary|4500|Good|6|2|0
112580|F|U|Secondary|4500|Good|6|2|0
112581|M|M|College|4500|Good|6|2|0
112582|F|M|College|4500|Good|6|2|0
112583|M|S|College|4500|Good|6|2|0
112584|F|S|College|4500|Good|6|2|0
112585|M|D|College|4500|Good|6|2|0
112586|F|D|College|4500|Good|6|2|0
112587|M|W|College|4500|Good|6|2|0
112588|F|W|College|4500|Good|6|2|0
112589|M|U|College|4500|Good|6|2|0
112590|F|U|College|4500|Good|6|2|0
112591|M|M|2 yr Degree|4500|Good|6|2|0
112592|F|M|2 yr Degree|4500|Good|6|2|0
112593|M|S|2 yr Degree|4500|Good|6|2|0
112594|F|S|2 yr Degree|4500|Good|6|2|0
112595|M|D|2 yr Degree|4500|Good|6|2|0
112596|F|D|2 yr Degree|4500|Good|6|2|0
112597|M|W|2 yr Degree|4500|Good|6|2|0
112598|F|W|2 yr Degree|4500|Good|6|2|0
112599|M|U|2 yr Degree|4500|Good|6|2|0
112600|F|U|2 yr Degree|4500|Good|6|2|0
112601|M|M|4 yr Degree|4500|Good|6|2|0
112602|F|M|4 yr Degree|4500|Good|6|2|0
112603|M|S|4 yr Degree|4500|Good|6|2|0
112604|F|S|4 yr Degree|4500|Good|6|2|0
112605|M|D|4 yr Degree|4500|Good|6|2|0
112606|F|D|4 yr Degree|4500|Good|6|2|0
112607|M|W|4 yr Degree|4500|Good|6|2|0
112608|F|W|4 yr Degree|4500|Good|6|2|0
112609|M|U|4 yr Degree|4500|Good|6|2|0
112610|F|U|4 yr Degree|4500|Good|6|2|0
112611|M|M|Advanced Degree|4500|Good|6|2|0
112612|F|M|Advanced Degree|4500|Good|6|2|0
112613|M|S|Advanced Degree|4500|Good|6|2|0
112614|F|S|Advanced Degree|4500|Good|6|2|0
112615|M|D|Advanced Degree|4500|Good|6|2|0
112616|F|D|Advanced Degree|4500|Good|6|2|0
112617|M|W|Advanced Degree|4500|Good|6|2|0
112618|F|W|Advanced Degree|4500|Good|6|2|0
112619|M|U|Advanced Degree|4500|Good|6|2|0
112620|F|U|Advanced Degree|4500|Good|6|2|0
112621|M|M|Unknown|4500|Good|6|2|0
112622|F|M|Unknown|4500|Good|6|2|0
112623|M|S|Unknown|4500|Good|6|2|0
112624|F|S|Unknown|4500|Good|6|2|0
112625|M|D|Unknown|4500|Good|6|2|0
112626|F|D|Unknown|4500|Good|6|2|0
112627|M|W|Unknown|4500|Good|6|2|0
112628|F|W|Unknown|4500|Good|6|2|0
112629|M|U|Unknown|4500|Good|6|2|0
112630|F|U|Unknown|4500|Good|6|2|0
112631|M|M|Primary|5000|Good|6|2|0
112632|F|M|Primary|5000|Good|6|2|0
112633|M|S|Primary|5000|Good|6|2|0
112634|F|S|Primary|5000|Good|6|2|0
112635|M|D|Primary|5000|Good|6|2|0
112636|F|D|Primary|5000|Good|6|2|0
112637|M|W|Primary|5000|Good|6|2|0
112638|F|W|Primary|5000|Good|6|2|0
112639|M|U|Primary|5000|Good|6|2|0
112640|F|U|Primary|5000|Good|6|2|0
112641|M|M|Secondary|5000|Good|6|2|0
112642|F|M|Secondary|5000|Good|6|2|0
112643|M|S|Secondary|5000|Good|6|2|0
112644|F|S|Secondary|5000|Good|6|2|0
112645|M|D|Secondary|5000|Good|6|2|0
112646|F|D|Secondary|5000|Good|6|2|0
112647|M|W|Secondary|5000|Good|6|2|0
112648|F|W|Secondary|5000|Good|6|2|0
112649|M|U|Secondary|5000|Good|6|2|0
112650|F|U|Secondary|5000|Good|6|2|0
112651|M|M|College|5000|Good|6|2|0
112652|F|M|College|5000|Good|6|2|0
112653|M|S|College|5000|Good|6|2|0
112654|F|S|College|5000|Good|6|2|0
112655|M|D|College|5000|Good|6|2|0
112656|F|D|College|5000|Good|6|2|0
112657|M|W|College|5000|Good|6|2|0
112658|F|W|College|5000|Good|6|2|0
112659|M|U|College|5000|Good|6|2|0
112660|F|U|College|5000|Good|6|2|0
112661|M|M|2 yr Degree|5000|Good|6|2|0
112662|F|M|2 yr Degree|5000|Good|6|2|0
112663|M|S|2 yr Degree|5000|Good|6|2|0
112664|F|S|2 yr Degree|5000|Good|6|2|0
112665|M|D|2 yr Degree|5000|Good|6|2|0
112666|F|D|2 yr Degree|5000|Good|6|2|0
112667|M|W|2 yr Degree|5000|Good|6|2|0
112668|F|W|2 yr Degree|5000|Good|6|2|0
112669|M|U|2 yr Degree|5000|Good|6|2|0
112670|F|U|2 yr Degree|5000|Good|6|2|0
112671|M|M|4 yr Degree|5000|Good|6|2|0
112672|F|M|4 yr Degree|5000|Good|6|2|0
112673|M|S|4 yr Degree|5000|Good|6|2|0
112674|F|S|4 yr Degree|5000|Good|6|2|0
112675|M|D|4 yr Degree|5000|Good|6|2|0
112676|F|D|4 yr Degree|5000|Good|6|2|0
112677|M|W|4 yr Degree|5000|Good|6|2|0
112678|F|W|4 yr Degree|5000|Good|6|2|0
112679|M|U|4 yr Degree|5000|Good|6|2|0
112680|F|U|4 yr Degree|5000|Good|6|2|0
112681|M|M|Advanced Degree|5000|Good|6|2|0
112682|F|M|Advanced Degree|5000|Good|6|2|0
112683|M|S|Advanced Degree|5000|Good|6|2|0
112684|F|S|Advanced Degree|5000|Good|6|2|0
112685|M|D|Advanced Degree|5000|Good|6|2|0
112686|F|D|Advanced Degree|5000|Good|6|2|0
112687|M|W|Advanced Degree|5000|Good|6|2|0
112688|F|W|Advanced Degree|5000|Good|6|2|0
112689|M|U|Advanced Degree|5000|Good|6|2|0
112690|F|U|Advanced Degree|5000|Good|6|2|0
112691|M|M|Unknown|5000|Good|6|2|0
112692|F|M|Unknown|5000|Good|6|2|0
112693|M|S|Unknown|5000|Good|6|2|0
112694|F|S|Unknown|5000|Good|6|2|0
112695|M|D|Unknown|5000|Good|6|2|0
112696|F|D|Unknown|5000|Good|6|2|0
112697|M|W|Unknown|5000|Good|6|2|0
112698|F|W|Unknown|5000|Good|6|2|0
112699|M|U|Unknown|5000|Good|6|2|0
112700|F|U|Unknown|5000|Good|6|2|0
112701|M|M|Primary|5500|Good|6|2|0
112702|F|M|Primary|5500|Good|6|2|0
112703|M|S|Primary|5500|Good|6|2|0
112704|F|S|Primary|5500|Good|6|2|0
112705|M|D|Primary|5500|Good|6|2|0
112706|F|D|Primary|5500|Good|6|2|0
112707|M|W|Primary|5500|Good|6|2|0
112708|F|W|Primary|5500|Good|6|2|0
112709|M|U|Primary|5500|Good|6|2|0
112710|F|U|Primary|5500|Good|6|2|0
112711|M|M|Secondary|5500|Good|6|2|0
112712|F|M|Secondary|5500|Good|6|2|0
112713|M|S|Secondary|5500|Good|6|2|0
112714|F|S|Secondary|5500|Good|6|2|0
112715|M|D|Secondary|5500|Good|6|2|0
112716|F|D|Secondary|5500|Good|6|2|0
112717|M|W|Secondary|5500|Good|6|2|0
112718|F|W|Secondary|5500|Good|6|2|0
112719|M|U|Secondary|5500|Good|6|2|0
112720|F|U|Secondary|5500|Good|6|2|0
112721|M|M|College|5500|Good|6|2|0
112722|F|M|College|5500|Good|6|2|0
112723|M|S|College|5500|Good|6|2|0
112724|F|S|College|5500|Good|6|2|0
112725|M|D|College|5500|Good|6|2|0
112726|F|D|College|5500|Good|6|2|0
112727|M|W|College|5500|Good|6|2|0
112728|F|W|College|5500|Good|6|2|0
112729|M|U|College|5500|Good|6|2|0
112730|F|U|College|5500|Good|6|2|0
112731|M|M|2 yr Degree|5500|Good|6|2|0
112732|F|M|2 yr Degree|5500|Good|6|2|0
112733|M|S|2 yr Degree|5500|Good|6|2|0
112734|F|S|2 yr Degree|5500|Good|6|2|0
112735|M|D|2 yr Degree|5500|Good|6|2|0
112736|F|D|2 yr Degree|5500|Good|6|2|0
112737|M|W|2 yr Degree|5500|Good|6|2|0
112738|F|W|2 yr Degree|5500|Good|6|2|0
112739|M|U|2 yr Degree|5500|Good|6|2|0
112740|F|U|2 yr Degree|5500|Good|6|2|0
112741|M|M|4 yr Degree|5500|Good|6|2|0
112742|F|M|4 yr Degree|5500|Good|6|2|0
112743|M|S|4 yr Degree|5500|Good|6|2|0
112744|F|S|4 yr Degree|5500|Good|6|2|0
112745|M|D|4 yr Degree|5500|Good|6|2|0
112746|F|D|4 yr Degree|5500|Good|6|2|0
112747|M|W|4 yr Degree|5500|Good|6|2|0
112748|F|W|4 yr Degree|5500|Good|6|2|0
112749|M|U|4 yr Degree|5500|Good|6|2|0
112750|F|U|4 yr Degree|5500|Good|6|2|0
112751|M|M|Advanced Degree|5500|Good|6|2|0
112752|F|M|Advanced Degree|5500|Good|6|2|0
112753|M|S|Advanced Degree|5500|Good|6|2|0
112754|F|S|Advanced Degree|5500|Good|6|2|0
112755|M|D|Advanced Degree|5500|Good|6|2|0
112756|F|D|Advanced Degree|5500|Good|6|2|0
112757|M|W|Advanced Degree|5500|Good|6|2|0
112758|F|W|Advanced Degree|5500|Good|6|2|0
112759|M|U|Advanced Degree|5500|Good|6|2|0
112760|F|U|Advanced Degree|5500|Good|6|2|0
112761|M|M|Unknown|5500|Good|6|2|0
112762|F|M|Unknown|5500|Good|6|2|0
112763|M|S|Unknown|5500|Good|6|2|0
112764|F|S|Unknown|5500|Good|6|2|0
112765|M|D|Unknown|5500|Good|6|2|0
112766|F|D|Unknown|5500|Good|6|2|0
112767|M|W|Unknown|5500|Good|6|2|0
112768|F|W|Unknown|5500|Good|6|2|0
112769|M|U|Unknown|5500|Good|6|2|0
112770|F|U|Unknown|5500|Good|6|2|0
112771|M|M|Primary|6000|Good|6|2|0
112772|F|M|Primary|6000|Good|6|2|0
112773|M|S|Primary|6000|Good|6|2|0
112774|F|S|Primary|6000|Good|6|2|0
112775|M|D|Primary|6000|Good|6|2|0
112776|F|D|Primary|6000|Good|6|2|0
112777|M|W|Primary|6000|Good|6|2|0
112778|F|W|Primary|6000|Good|6|2|0
112779|M|U|Primary|6000|Good|6|2|0
112780|F|U|Primary|6000|Good|6|2|0
112781|M|M|Secondary|6000|Good|6|2|0
112782|F|M|Secondary|6000|Good|6|2|0
112783|M|S|Secondary|6000|Good|6|2|0
112784|F|S|Secondary|6000|Good|6|2|0
112785|M|D|Secondary|6000|Good|6|2|0
112786|F|D|Secondary|6000|Good|6|2|0
112787|M|W|Secondary|6000|Good|6|2|0
112788|F|W|Secondary|6000|Good|6|2|0
112789|M|U|Secondary|6000|Good|6|2|0
112790|F|U|Secondary|6000|Good|6|2|0
112791|M|M|College|6000|Good|6|2|0
112792|F|M|College|6000|Good|6|2|0
112793|M|S|College|6000|Good|6|2|0
112794|F|S|College|6000|Good|6|2|0
112795|M|D|College|6000|Good|6|2|0
112796|F|D|College|6000|Good|6|2|0
112797|M|W|College|6000|Good|6|2|0
112798|F|W|College|6000|Good|6|2|0
112799|M|U|College|6000|Good|6|2|0
112800|F|U|College|6000|Good|6|2|0
112801|M|M|2 yr Degree|6000|Good|6|2|0
112802|F|M|2 yr Degree|6000|Good|6|2|0
112803|M|S|2 yr Degree|6000|Good|6|2|0
112804|F|S|2 yr Degree|6000|Good|6|2|0
112805|M|D|2 yr Degree|6000|Good|6|2|0
112806|F|D|2 yr Degree|6000|Good|6|2|0
112807|M|W|2 yr Degree|6000|Good|6|2|0
112808|F|W|2 yr Degree|6000|Good|6|2|0
112809|M|U|2 yr Degree|6000|Good|6|2|0
112810|F|U|2 yr Degree|6000|Good|6|2|0
112811|M|M|4 yr Degree|6000|Good|6|2|0
112812|F|M|4 yr Degree|6000|Good|6|2|0
112813|M|S|4 yr Degree|6000|Good|6|2|0
112814|F|S|4 yr Degree|6000|Good|6|2|0
112815|M|D|4 yr Degree|6000|Good|6|2|0
112816|F|D|4 yr Degree|6000|Good|6|2|0
112817|M|W|4 yr Degree|6000|Good|6|2|0
112818|F|W|4 yr Degree|6000|Good|6|2|0
112819|M|U|4 yr Degree|6000|Good|6|2|0
112820|F|U|4 yr Degree|6000|Good|6|2|0
112821|M|M|Advanced Degree|6000|Good|6|2|0
112822|F|M|Advanced Degree|6000|Good|6|2|0
112823|M|S|Advanced Degree|6000|Good|6|2|0
112824|F|S|Advanced Degree|6000|Good|6|2|0
112825|M|D|Advanced Degree|6000|Good|6|2|0
112826|F|D|Advanced Degree|6000|Good|6|2|0
112827|M|W|Advanced Degree|6000|Good|6|2|0
112828|F|W|Advanced Degree|6000|Good|6|2|0
112829|M|U|Advanced Degree|6000|Good|6|2|0
112830|F|U|Advanced Degree|6000|Good|6|2|0
112831|M|M|Unknown|6000|Good|6|2|0
112832|F|M|Unknown|6000|Good|6|2|0
112833|M|S|Unknown|6000|Good|6|2|0
112834|F|S|Unknown|6000|Good|6|2|0
112835|M|D|Unknown|6000|Good|6|2|0
112836|F|D|Unknown|6000|Good|6|2|0
112837|M|W|Unknown|6000|Good|6|2|0
112838|F|W|Unknown|6000|Good|6|2|0
112839|M|U|Unknown|6000|Good|6|2|0
112840|F|U|Unknown|6000|Good|6|2|0
112841|M|M|Primary|6500|Good|6|2|0
112842|F|M|Primary|6500|Good|6|2|0
112843|M|S|Primary|6500|Good|6|2|0
112844|F|S|Primary|6500|Good|6|2|0
112845|M|D|Primary|6500|Good|6|2|0
112846|F|D|Primary|6500|Good|6|2|0
112847|M|W|Primary|6500|Good|6|2|0
112848|F|W|Primary|6500|Good|6|2|0
112849|M|U|Primary|6500|Good|6|2|0
112850|F|U|Primary|6500|Good|6|2|0
112851|M|M|Secondary|6500|Good|6|2|0
112852|F|M|Secondary|6500|Good|6|2|0
112853|M|S|Secondary|6500|Good|6|2|0
112854|F|S|Secondary|6500|Good|6|2|0
112855|M|D|Secondary|6500|Good|6|2|0
112856|F|D|Secondary|6500|Good|6|2|0
112857|M|W|Secondary|6500|Good|6|2|0
112858|F|W|Secondary|6500|Good|6|2|0
112859|M|U|Secondary|6500|Good|6|2|0
112860|F|U|Secondary|6500|Good|6|2|0
112861|M|M|College|6500|Good|6|2|0
112862|F|M|College|6500|Good|6|2|0
112863|M|S|College|6500|Good|6|2|0
112864|F|S|College|6500|Good|6|2|0
112865|M|D|College|6500|Good|6|2|0
112866|F|D|College|6500|Good|6|2|0
112867|M|W|College|6500|Good|6|2|0
112868|F|W|College|6500|Good|6|2|0
112869|M|U|College|6500|Good|6|2|0
112870|F|U|College|6500|Good|6|2|0
112871|M|M|2 yr Degree|6500|Good|6|2|0
112872|F|M|2 yr Degree|6500|Good|6|2|0
112873|M|S|2 yr Degree|6500|Good|6|2|0
112874|F|S|2 yr Degree|6500|Good|6|2|0
112875|M|D|2 yr Degree|6500|Good|6|2|0
112876|F|D|2 yr Degree|6500|Good|6|2|0
112877|M|W|2 yr Degree|6500|Good|6|2|0
112878|F|W|2 yr Degree|6500|Good|6|2|0
112879|M|U|2 yr Degree|6500|Good|6|2|0
112880|F|U|2 yr Degree|6500|Good|6|2|0
112881|M|M|4 yr Degree|6500|Good|6|2|0
112882|F|M|4 yr Degree|6500|Good|6|2|0
112883|M|S|4 yr Degree|6500|Good|6|2|0
112884|F|S|4 yr Degree|6500|Good|6|2|0
112885|M|D|4 yr Degree|6500|Good|6|2|0
112886|F|D|4 yr Degree|6500|Good|6|2|0
112887|M|W|4 yr Degree|6500|Good|6|2|0
112888|F|W|4 yr Degree|6500|Good|6|2|0
112889|M|U|4 yr Degree|6500|Good|6|2|0
112890|F|U|4 yr Degree|6500|Good|6|2|0
112891|M|M|Advanced Degree|6500|Good|6|2|0
112892|F|M|Advanced Degree|6500|Good|6|2|0
112893|M|S|Advanced Degree|6500|Good|6|2|0
112894|F|S|Advanced Degree|6500|Good|6|2|0
112895|M|D|Advanced Degree|6500|Good|6|2|0
112896|F|D|Advanced Degree|6500|Good|6|2|0
112897|M|W|Advanced Degree|6500|Good|6|2|0
112898|F|W|Advanced Degree|6500|Good|6|2|0
112899|M|U|Advanced Degree|6500|Good|6|2|0
112900|F|U|Advanced Degree|6500|Good|6|2|0
112901|M|M|Unknown|6500|Good|6|2|0
112902|F|M|Unknown|6500|Good|6|2|0
112903|M|S|Unknown|6500|Good|6|2|0
112904|F|S|Unknown|6500|Good|6|2|0
112905|M|D|Unknown|6500|Good|6|2|0
112906|F|D|Unknown|6500|Good|6|2|0
112907|M|W|Unknown|6500|Good|6|2|0
112908|F|W|Unknown|6500|Good|6|2|0
112909|M|U|Unknown|6500|Good|6|2|0
112910|F|U|Unknown|6500|Good|6|2|0
112911|M|M|Primary|7000|Good|6|2|0
112912|F|M|Primary|7000|Good|6|2|0
112913|M|S|Primary|7000|Good|6|2|0
112914|F|S|Primary|7000|Good|6|2|0
112915|M|D|Primary|7000|Good|6|2|0
112916|F|D|Primary|7000|Good|6|2|0
112917|M|W|Primary|7000|Good|6|2|0
112918|F|W|Primary|7000|Good|6|2|0
112919|M|U|Primary|7000|Good|6|2|0
112920|F|U|Primary|7000|Good|6|2|0
112921|M|M|Secondary|7000|Good|6|2|0
112922|F|M|Secondary|7000|Good|6|2|0
112923|M|S|Secondary|7000|Good|6|2|0
112924|F|S|Secondary|7000|Good|6|2|0
112925|M|D|Secondary|7000|Good|6|2|0
112926|F|D|Secondary|7000|Good|6|2|0
112927|M|W|Secondary|7000|Good|6|2|0
112928|F|W|Secondary|7000|Good|6|2|0
112929|M|U|Secondary|7000|Good|6|2|0
112930|F|U|Secondary|7000|Good|6|2|0
112931|M|M|College|7000|Good|6|2|0
112932|F|M|College|7000|Good|6|2|0
112933|M|S|College|7000|Good|6|2|0
112934|F|S|College|7000|Good|6|2|0
112935|M|D|College|7000|Good|6|2|0
112936|F|D|College|7000|Good|6|2|0
112937|M|W|College|7000|Good|6|2|0
112938|F|W|College|7000|Good|6|2|0
112939|M|U|College|7000|Good|6|2|0
112940|F|U|College|7000|Good|6|2|0
112941|M|M|2 yr Degree|7000|Good|6|2|0
112942|F|M|2 yr Degree|7000|Good|6|2|0
112943|M|S|2 yr Degree|7000|Good|6|2|0
112944|F|S|2 yr Degree|7000|Good|6|2|0
112945|M|D|2 yr Degree|7000|Good|6|2|0
112946|F|D|2 yr Degree|7000|Good|6|2|0
112947|M|W|2 yr Degree|7000|Good|6|2|0
112948|F|W|2 yr Degree|7000|Good|6|2|0
112949|M|U|2 yr Degree|7000|Good|6|2|0
112950|F|U|2 yr Degree|7000|Good|6|2|0
112951|M|M|4 yr Degree|7000|Good|6|2|0
112952|F|M|4 yr Degree|7000|Good|6|2|0
112953|M|S|4 yr Degree|7000|Good|6|2|0
112954|F|S|4 yr Degree|7000|Good|6|2|0
112955|M|D|4 yr Degree|7000|Good|6|2|0
112956|F|D|4 yr Degree|7000|Good|6|2|0
112957|M|W|4 yr Degree|7000|Good|6|2|0
112958|F|W|4 yr Degree|7000|Good|6|2|0
112959|M|U|4 yr Degree|7000|Good|6|2|0
112960|F|U|4 yr Degree|7000|Good|6|2|0
112961|M|M|Advanced Degree|7000|Good|6|2|0
112962|F|M|Advanced Degree|7000|Good|6|2|0
112963|M|S|Advanced Degree|7000|Good|6|2|0
112964|F|S|Advanced Degree|7000|Good|6|2|0
112965|M|D|Advanced Degree|7000|Good|6|2|0
112966|F|D|Advanced Degree|7000|Good|6|2|0
112967|M|W|Advanced Degree|7000|Good|6|2|0
112968|F|W|Advanced Degree|7000|Good|6|2|0
112969|M|U|Advanced Degree|7000|Good|6|2|0
112970|F|U|Advanced Degree|7000|Good|6|2|0
112971|M|M|Unknown|7000|Good|6|2|0
112972|F|M|Unknown|7000|Good|6|2|0
112973|M|S|Unknown|7000|Good|6|2|0
112974|F|S|Unknown|7000|Good|6|2|0
112975|M|D|Unknown|7000|Good|6|2|0
112976|F|D|Unknown|7000|Good|6|2|0
